Date,Open,High,Low,Close,Adj Close,Volume
3/1/07,139.3399963,141.25,138.0500031,140.5099945,104.1148605,212828600
3/2/07,140.0500031,140.6600037,138.6600037,138.6699982,102.7515335,162574000
3/5/07,137.9299927,139.5800018,137.3300018,137.3500061,101.7734299,143750400
3/6/07,138.7799988,140.1199951,137.7200012,139.6999969,103.51474,143333300
3/7/07,139.5899963,140.4600067,139.3999939,139.5599976,103.4109879,115144900
3/8/07,140.5399933,141.1600037,140.0700073,140.7400055,104.2853317,117891600
3/9/07,141.3099976,141.4199982,140.0800018,140.7799988,104.315033,107765100
3/12/07,140.4199982,141.3399963,140.1600037,140.9900055,104.4705887,80366900
3/13/07,140.1799927,140.7700043,138.0399933,138.25,102.4402771,190605200
3/14/07,138.4299927,139.3600006,136.75,139.2799988,103.2034683,231853800
3/15/07,138.9700012,139.9900055,138.8000031,139.4700012,103.3442917,132435900
3/16/07,139.3099976,139.6300049,138.1199951,138.5299988,103.0549011,121531600
3/19/07,139.2599945,140.3300018,139.1499939,140.1999969,104.2972412,96161200
3/20/07,140.0800018,141.0500031,139.9600067,140.9700012,104.8701019,82147400
3/21/07,141.1000061,143.6499939,140.8200073,143.2899933,106.595932,152368700
3/22/07,143.4799957,143.6799927,142.7899933,143.1799927,106.5141144,118942200
3/23/07,143.2799988,143.8099976,143.1499939,143.3899994,106.6703186,74416800
3/26/07,143.5,143.6499939,142.0899963,143.1999969,106.5289917,113787500
3/27/07,143.1199951,143.1600037,142.3899994,142.8600006,106.2761002,99864600
3/28/07,142.1399994,142.4700012,141.2599945,141.8200073,105.5024261,152907900
3/29/07,142.5399933,142.6100006,141.1900024,141.9700012,105.6139603,139432700
3/30/07,142.2400055,142.8399963,140.5599976,142,105.6362991,128194100
4/2/07,142.1600037,142.4600067,141.4799957,142.1600037,105.7553177,79416400
4/3/07,142.9700012,143.9799957,142.9100037,143.6900024,106.8935242,82417800
4/4/07,143.6900024,143.9499969,143.1600037,143.8500061,107.0125961,63995200
4/5/07,143.6699982,144.4400024,143.6100006,144.2400055,107.302681,46822800
4/9/07,144.6499939,144.8000031,144.1499939,144.4400024,107.4514465,50967400
4/10/07,144.3300018,144.8500061,144.2700043,144.6100006,107.5779266,56620000
4/11/07,144.8200073,144.8600006,143.5399933,144.0200043,107.1390228,106365700
4/12/07,143.7400055,144.9199982,143.3399963,144.6600037,107.6151276,115534400
4/13/07,144.8999939,145.3200073,144.3600006,145.3200073,108.1061172,84287000
4/16/07,145.8300018,146.8600006,145.8200073,146.6999969,109.1326904,83064600
4/17/07,146.9700012,147.3999939,146.6499939,147.0899963,109.4228439,108424100
4/18/07,146.6000061,147.6999969,146.5700073,147.2700043,109.5567093,88345300
4/19/07,146.5500031,147.3999939,146.3600006,147.2299957,109.5269928,102947700
4/20/07,148.2200012,148.6199951,147.0399933,148.6199951,110.5610199,124114100
4/23/07,148.3699951,148.7299957,147.9700012,148.0599976,110.1444092,77270800
4/24/07,148.2299957,148.3999939,147.3200073,148.1199951,110.1890717,114471000
4/25/07,148.7299957,149.6600037,148.0200043,149.4799957,111.2008133,108418800
4/26/07,149.4900055,149.8000031,149.1000061,149.6499939,111.3272629,88741600
4/27/07,149.0899963,149.7400055,148.8399963,149.5299988,111.2380219,108191100
4/30/07,149.6399994,149.7400055,148.2100067,148.2899933,110.3155441,100874100
5/1/07,148.4199982,149.4700012,147.6699982,148.6699982,110.5982513,134342700
5/2/07,148.8999939,149.9499969,148.75,149.5399933,111.2454224,87129800
5/3/07,149.9700012,150.3999939,149.7299957,150.3500061,111.8479996,86569700
5/4/07,150.75,151.1199951,150.2200012,150.9199982,112.2720337,96409000
5/7/07,150.8800049,151.1999969,150.8099976,150.9499969,112.2943649,63461400
5/8/07,150.5800018,150.9199982,150.1300049,150.75,112.1455536,80584000
5/9/07,150.6399994,152.8200073,150.3699951,151.1600037,112.4505997,102070100
5/10/07,150.7299957,151.0200043,149.2700043,149.5800018,111.2751999,153617800
5/11/07,149.75,150.9299927,149.7200012,150.8600006,112.2274246,113408900
5/14/07,150.8600006,151.3000031,149.7899933,150.5299988,111.9818878,108027500
5/15/07,150.6999969,151.6600037,150.1900024,150.5700073,112.0116425,180673300
5/16/07,150.8000031,151.6300049,150.3800049,151.6000061,112.7779236,114166500
5/17/07,151.3800049,151.9600067,151.1100006,151.3000031,112.5547485,101132800
5/18/07,152.0099945,152.6199951,151.8099976,152.6199951,113.5366745,99182000
5/21/07,152.5800018,153.2299957,152.5,152.5399933,113.47715,174664600
5/22/07,152.6999969,153.1600037,152.3800049,152.4199982,113.3879013,82148800
5/23/07,152.9499969,153.5,152.3600006,152.4400024,113.4027786,133786600
5/24/07,152.5299988,153.2100067,150.7400055,151.0599976,112.3762054,187593000
5/25/07,151.5,152.0200043,151.1799927,151.6900024,112.8448334,83309200
5/29/07,151.9400024,152.5,151.4499969,152.2400055,113.2540436,82020000
5/30/07,151.4600067,153.5399933,151.3399963,153.4799957,114.1764832,129013600
5/31/07,153.6699982,153.8899994,153.1199951,153.3200073,114.0574112,114866700
6/1/07,153.8800049,154.3999939,153.5099945,154.0800018,114.6227798,107771700
6/4/07,153.5399933,154.3899994,153.4799957,154.1000061,114.6376953,78008800
6/5/07,153.7400055,153.8999939,152.8600006,153.4900055,114.1839294,126917900
6/6/07,152.8600006,152.9499969,151.75,151.8399963,112.9564743,164096800
6/7/07,151.5599976,152.5,149.0599976,149.1000061,110.9180679,232414600
6/8/07,149.5800018,151.1900024,149.0899963,151.0399933,112.3612976,175886000
6/11/07,150.9299927,151.9499969,150.6999969,151.3000031,112.5547485,102015600
6/12/07,150.6699982,151.5399933,149.5500031,149.6499939,111.3272629,233898000
6/13/07,150.5,152.0700073,149.7200012,151.8899994,112.9936218,193208200
6/14/07,152.0599976,153.1199951,152.0299988,152.8600006,113.7152786,146396500
6/15/07,153.1399994,153.6600037,152.9299927,153.0700073,114.3622284,154030800
6/18/07,153.3800049,153.3899994,152.6600037,152.8899994,114.2277527,88537500
6/19/07,152.5500031,153.3800049,152.3600006,153.2700043,114.5116806,110851700
6/20/07,153.5800018,153.5800018,150.9600067,151.1399994,112.9202881,177119700
6/21/07,151.0800018,152.1100006,150.25,151.9799957,113.547905,205262000
6/22/07,151.5200043,151.7700043,149.8500061,150.5500031,112.4795227,204964700
6/25/07,150.2400055,151.25,149.0200043,149.8300018,111.9415741,232014400
6/26/07,150.2100067,150.4600067,148.2799988,148.2899933,110.7909927,198445700
6/27/07,148.1300049,150.5700073,148.0599976,150.3999939,112.3674545,213638000
6/28/07,150.3800049,151.4100037,149.6699982,150.3800049,112.3525009,157705000
6/29/07,150.8999939,151.6499939,149.1499939,150.4299927,112.3898163,199701800
7/2/07,150.8699951,151.9199982,150.7700043,151.7899933,113.4059525,103357000
7/3/07,152.1799927,152.5,151.9900055,152.3399963,113.8168259,54048400
7/5/07,152.3999939,152.5599976,151.6300049,152.1799927,113.6972961,89279000
7/6/07,152.3800049,153.1699982,151.9299927,152.9799957,114.2950058,81109000
7/9/07,153.1600037,153.3600006,152.6199951,153.1000061,114.3846512,72348100
7/10/07,152.2899933,152.6100006,150.7700043,150.9199982,112.7559586,180362600
7/11/07,150.75,152.0500031,150.5200043,151.9900055,113.5553513,175607600
7/12/07,152.3699951,154.75,152.3399963,154.3899994,115.3484802,133882500
7/13/07,154.5700073,155.4600067,154.3899994,154.8500061,115.6921616,111794300
7/16/07,154.9900055,155.5299988,154.5800018,154.8300018,115.6771698,98378700
7/17/07,154.9299927,155.4799957,154.6799927,154.75,115.6174011,126201300
7/18/07,154.2299957,154.8000031,153.3000031,154.4700012,115.4082718,237887400
7/19/07,155.1999969,155.5299988,154.75,155.0700073,115.8564987,145212700
7/20/07,154.8899994,154.9900055,152.8300018,153.5,114.6835175,245502500
7/23/07,154.1799927,154.7200012,153.3000031,153.9700012,115.0347061,121183900
7/24/07,153.1199951,154.2799988,150.7599945,151.3000031,113.0398483,256732400
7/25/07,152.0200043,152.3899994,150.25,151.6100006,113.2714462,265214500
7/26/07,150.1900024,150.8000031,146.3899994,148.0200043,110.5892792,467592500
7/27/07,148.2100067,148.8699951,145.0500031,145.1100006,108.4151459,422987600
7/30/07,145.9299927,147.8099976,145.2899933,147.3800049,110.1111069,283017500
7/31/07,148.3300018,149.4600067,145.0399933,145.7200012,108.8709564,316976700
8/1/07,145.1799927,147.0099945,143.9499969,146.4299927,109.4013214,467670000
8/2/07,146.7599945,147.7599945,145.2599945,147.6000061,110.2755127,294758400
8/3/07,147.2799988,147.5800018,143.1999969,143.8000031,107.4364319,359398200
8/6/07,144.2100067,146.8300018,142.5299988,146.2100067,109.2369919,324980000
8/7/07,145.9400024,149,145.2299957,147.7700043,110.402504,232568700
8/8/07,148.4100037,150.5899963,147.3399963,149.8300018,111.9415741,274930600
8/9/07,147.4299927,148.9499969,145.2899933,145.3899994,108.6243744,357622100
8/10/07,144.3899994,146.5,143.1199951,144.7100067,108.1162872,411018400
8/13/07,146.5,146.8899994,145.0200043,145.2299957,108.5047989,181917200
8/14/07,145.6999969,146.0599976,142.7200012,143.0099945,106.8462067,264134500
8/15/07,142.7200012,144.4600067,140.6199951,141.0399933,105.3743515,323834000
8/16/07,139.7899933,142.9400024,137,142.1000061,106.166275,546743700
8/17/07,145.5,145.8099976,141.3899994,144.7100067,108.1162872,388218100
8/20/07,145.1699982,145.4700012,143.2899933,144.6399994,108.0639877,187320400
8/21/07,144.6000061,145.9700012,144.1399994,144.9299927,108.2806549,157066400
8/22/07,146.0099945,146.8000031,145.3300018,146.6499939,109.5657043,173156700
8/23/07,147.3399963,147.6499939,145.6100006,146.5200043,109.4685898,203915300
8/24/07,146.4799957,148.3300018,146.2799988,148.3300018,110.8208923,128901900
8/27/07,147.8500061,148.3300018,146.7299957,146.9499969,109.7898331,113024300
8/28/07,146.1600037,146.25,143.4600067,143.7200012,107.3766174,219790700
8/29/07,144.3699951,146.7400055,143.9600067,146.5399933,109.4834976,207654200
8/30/07,145.4499969,147.1900024,145.3099976,146.1499939,109.1921844,191817300
8/31/07,147.6499939,148.5,146.8300018,147.5899963,110.2680283,185477500
9/4/07,147.4499969,149.9799957,147.3999939,149.0800018,111.3811951,120062000
9/5/07,148.1999969,148.3600006,147,147.7899933,110.4173965,166261800
9/6/07,147.9499969,148.6100006,147.1199951,148.1300049,110.6714706,127878400
9/7/07,146.4799957,146.8899994,145.2599945,146.0700073,109.1323929,235447600
9/10/07,146.5200043,146.7200012,144.3300018,145.7899933,108.9231873,192305900
9/11/07,146.2400055,147.6999969,146.1300049,147.4900055,110.193306,162081900
9/12/07,147.2899933,148.4400024,146.9799957,147.8699951,110.4772034,149554600
9/13/07,148.5500031,149.4499969,148.1999969,148.9100037,111.2541885,154079000
9/14/07,147.9600067,149.0899963,147.7400055,148.8999939,111.2467422,121911000
9/17/07,148.3099976,148.6499939,147.6300049,148.1000061,110.6490173,109870800
9/18/07,148.8300018,152.5,148.1300049,152.4600067,113.9065094,263759500
9/19/07,153.4100037,154.3899994,152.7100067,153.3600006,114.5788956,193779900
9/20/07,153.3399963,153.4299927,152.1100006,152.2799988,113.7720566,175186800
9/21/07,152.7100067,153.1199951,151.7400055,151.9700012,114.0790939,141457500
9/24/07,152.4199982,152.8200073,151.3600006,151.6900024,113.8688431,139450200
9/25/07,150.8099976,151.6600037,150.4700012,151.3899994,113.6436844,142289900
9/26/07,152.25,152.7700043,151.3899994,152.1900024,114.2442017,135547000
9/27/07,152.9100037,153.1000061,152.1900024,153.0899963,114.919838,102713300
9/28/07,152.8500061,153.1900024,151.9799957,152.5800018,114.5369492,133372100
10/1/07,152.6000061,154.75,152.5,154.3000031,115.828125,148162300
10/2/07,154.6100006,154.6499939,153.8099976,154.0899963,115.6704712,112978800
10/3/07,153.8099976,154.4100037,153.0099945,153.7799988,115.4377365,119055900
10/4/07,154.1100006,154.2599945,153.5899963,154.0200043,115.6179276,76864400
10/5/07,155.0299988,156.1000061,154.6300049,155.8500061,116.9916306,134579700
10/8/07,155.3899994,155.4900055,154.7700043,155.0200043,116.3685913,71280400
10/9/07,155.6000061,156.5,155.0299988,156.4799957,117.4645538,94054300
10/10/07,156.0399933,156.4400024,155.4100037,156.2200012,117.2694016,101711100
10/11/07,156.9299927,157.5200043,154.5399933,155.4700012,116.7063904,233529100
10/12/07,155.4600067,156.3500061,155.2700043,156.3300018,117.3519669,124546700
10/15/07,156.2700043,156.3600006,153.9400024,155.0099945,116.361084,161151900
10/16/07,154.4100037,154.5200043,153.4700012,153.7799988,115.4377365,166525700
10/17/07,154.9799957,155.0899963,152.4700012,154.25,115.7905884,216687300
10/18/07,153.4499969,154.1900024,153.0800018,153.6900024,115.3701782,148367500
10/19/07,153.0899963,156.4799957,149.6600037,149.6699982,112.3525391,297169900
10/22/07,148.8600006,150.7599945,148.6600037,150.5399933,113.0056305,261989800
10/23/07,151.4600067,151.9499969,150.25,151.7599945,113.9213867,180085100
10/24/07,151.2100067,151.7400055,148.8399963,151.4799957,113.7111969,326694200
10/25/07,151.6499939,152.2899933,149.8800049,151.8399963,113.9814911,237374500
10/26/07,153.0599976,153.6199951,151.8999939,153.6199951,115.3176651,176484000
10/29/07,153.9299927,154.4400024,153.5500031,154.1300049,115.7005463,106841000
10/30/07,153.4499969,153.75,152.8699951,153.0599976,114.8972702,132981600
10/31/07,153.9799957,155.2700043,152.8399963,154.6499939,116.0908279,220954400
11/1/07,153.2899933,153.4100037,150.5899963,151.0299988,113.3734741,333040800
11/2/07,151.5299988,152,149.2100067,151.1999969,113.50103,331228200
11/5/07,149.6399994,151.1600037,148.9700012,150.0500031,112.6378174,226841000
11/6/07,150.8600006,152.1100006,149.8999939,152.0700073,114.1540451,177800500
11/7/07,150.4400024,151.1300049,147.5500031,147.9100037,111.0313797,306639700
11/8/07,147.9900055,148.3999939,145.0700073,147.1600037,110.4683304,374509900
11/9/07,145.6900024,147.5399933,144.8899994,145.1399994,108.9520187,277745100
11/12/07,145.2100067,146.6100006,143.6999969,143.6999969,107.8710556,243087800
11/13/07,145.3699951,148.3099976,145.2200012,148.0800018,111.1589355,191117400
11/14/07,149.2200012,149.3999939,146.7799988,147.6699982,110.8511963,230558800
11/15/07,146.5700073,147.4900055,144.5200043,145.5399933,109.2522583,263111100
11/16/07,146.3099976,146.4700012,144.5700073,145.7899933,109.4399109,308770600
11/19/07,145.2799988,145.3600006,143.1900024,143.7599945,107.916069,267746000
11/20/07,144.0200043,145.5299988,142.1100006,144.6399994,108.5766525,414767500
11/21/07,143.0800018,143.9100037,141.6699982,141.6799927,106.3546906,259012400
11/23/07,143.0700073,144.3399963,142.6999969,144.1300049,108.1938477,77688400
11/26/07,144.4299927,144.8800049,140.6600037,140.9499969,105.8066711,214232000
11/27/07,141.7400055,143.2299957,140.9499969,142.5700073,107.0227661,293897900
11/28/07,144.1900024,147.4700012,144.1399994,147.1300049,110.445816,258596900
11/29/07,146.6199951,147.7200012,146.1000061,147.1799927,110.4833298,199409900
11/30/07,149.0399933,149.8699951,147.3300018,148.6600037,111.5943451,222908000
12/3/07,148.1900024,148.4499969,147.2899933,147.6799927,110.858696,146430400
12/4/07,146.6600037,147.5399933,146.3099976,146.3600006,109.8677673,136533900
12/5/07,147.9299927,149.1999969,147.8300018,148.8099976,111.7069855,171130000
12/6/07,148.6300049,151.2100067,148.5700073,150.9400024,113.3058624,154457400
12/7/07,151.4199982,151.5,150.5500031,150.9100037,113.2833481,148980100
12/10/07,151.2799988,152.25,150.8600006,152.0800018,114.1616287,123914300
12/11/07,152.1399994,152.8899994,147.8300018,147.9100037,111.0313797,250346400
12/12/07,151.0599976,151.7700043,147.1999969,149.3699951,112.1273193,322435600
12/13/07,148.3200073,149.3899994,147.3000031,149.0599976,111.8946075,237551300
12/14/07,147.9299927,149.1000061,147.1000061,147.1699982,110.4758301,159152900
12/17/07,146.6100006,146.8699951,144.8600006,145.0700073,108.8994293,177269400
12/18/07,146.1000061,146.4799957,143.9600067,145.8800049,109.5075226,245569300
12/19/07,145.9400024,146.8899994,144.9400024,145.8800049,109.5075226,198917200
12/20/07,146.8399963,146.8600006,145.1799927,146.8000031,110.1980743,214813800
12/21/07,147.3699951,148.4199982,147.0899963,148.1300049,111.786644,146084400
12/24/07,148.8200073,149.4799957,148.4799957,149.2299957,112.6167374,45601400
12/26/07,148.6499939,149.6799927,148.5,149.5500031,112.8582993,67093100
12/27/07,149.0200043,149.0299988,147.3200073,147.6699982,111.4395218,122981700
12/28/07,148.5399933,148.6100006,146.8999939,147.3000031,111.1602936,116398100
12/31/07,147.1000061,147.6100006,146.0599976,146.2100067,110.3377151,108126800
1/2/08,146.5299988,146.9900055,143.8800049,144.9299927,109.371727,204935600
1/3/08,144.9100037,145.4900055,144.0700073,144.8600006,109.3189392,125133300
1/4/08,143.3399963,143.4400024,140.9100037,141.3099976,106.6399384,232330900
1/7/08,141.8099976,142.2299957,140.1000061,141.1900024,106.5493393,234991000
1/8/08,142.0800018,142.8999939,138.4400024,138.9100037,104.8287354,326365700
1/9/08,139.0899963,140.7899933,137.6999969,140.3699951,105.9305725,301824900
1/10/08,139.6799927,142.8000031,139.3699951,141.2899933,106.6248169,335701200
1/11/08,140.7799988,141.8999939,139,140.1499939,105.7645645,267076600
1/14/08,141.1600037,141.8600006,140.3999939,141.2799988,106.6172485,170365500
1/15/08,139.7899933,141.4900055,137.8999939,138.1699982,104.2703018,239940100
1/16/08,137.3600006,139.1199951,136.2799988,136.9799957,103.3722687,378802600
1/17/08,137.8099976,137.8800049,132.9299927,133.4299927,100.6932526,397892600
1/18/08,134.7400055,135.0200043,131.1000061,132.0599976,99.65938568,348561500
1/22/08,127.2099991,132.4299927,126,130.7200012,98.64813995,435923700
1/23/08,127.0899963,134.1900024,126.8399963,133.8600006,101.0177536,511913000
1/24/08,134.4799957,135.4600067,133.3099976,134.9900055,101.8704987,259949300
1/25/08,136.5099945,136.7599945,132.6000061,133.0399933,100.3989716,269603900
1/28/08,133.2599945,135.5200043,132.0599976,135.2400055,102.0591888,217934600
1/29/08,136.1000061,136.4499969,134.8800049,135.9100037,102.5648193,168968300
1/30/08,135.5800018,138.5399933,134.6000061,134.9100037,101.8101654,334939200
1/31/08,133.3999939,138.5399933,133.1999969,137.3699951,103.6666183,343680800
2/1/08,137.9400024,139.6100006,137.5200043,139.5800018,105.3343201,206843600
2/4/08,139.2100067,139.3000031,137.6399994,137.8200073,104.0061874,124694300
2/5/08,135.9400024,136.25,133.6699982,134.1300049,101.2215042,286882500
2/6/08,134.5800018,135.25,132.4100037,133.0500031,100.4064941,250792900
2/7/08,131.8000031,134.7899933,131.7299957,133.9299927,101.0705643,297368100
2/8/08,133.0899963,134.2200012,132.1000061,133.0700073,100.4215851,221643500
2/11/08,133.1000061,134.2299957,132.0399933,133.75,100.934761,188576300
2/12/08,134.9100037,136.3099976,133.9799957,134.9900055,101.8704987,256654400
2/13/08,136.0099945,137.0599976,135.1399994,136.3699951,102.9119263,181967800
2/14/08,136.9499969,137,134.7899933,135.1699982,102.0063477,215207200
2/15/08,134.5,135.2200012,133.9100037,135.1399994,101.983696,154110300
2/19/08,136.7200012,136.8899994,134.6100006,135.5200043,102.2705002,145190000
2/20/08,133.9900055,136.5500031,133.7599945,135.9199982,102.5723572,220085700
2/21/08,136.6600037,137.0099945,134.0700073,134.7899933,101.719574,201051200
2/22/08,134.9700012,135.8500061,132.8600006,135.6199951,102.3459167,205491000
2/25/08,135.5399933,137.6499939,134.7799988,137.3300018,103.6364136,190107000
2/26/08,136.75,138.9499969,136.5,138.3600006,104.4137115,212420700
2/27/08,137.5599976,139.1399994,137.4100037,138.2200012,104.3080597,168395800
2/28/08,137.2400055,137.9600067,136.5500031,136.8699951,103.289238,170831100
2/29/08,135.6000061,135.6799927,132.7799988,133.8200073,100.9875412,252715200
3/3/08,133.1399994,133.8099976,132.2400055,133.5,100.7460861,189483500
3/4/08,132.2299957,133.3999939,130.9900055,132.9900055,100.3612213,282513100
3/5/08,133.4199982,134.7700043,132.3399963,133.8300018,100.995079,270681400
3/6/08,132.9799957,133.2200012,130.5500031,131.0599976,98.90473938,247911700
3/7/08,129.7700043,131.7400055,128.5800018,129.7100067,97.88595581,326434600
3/10/08,129.8399963,129.9299927,127.5899963,128,96.5954895,235683600
3/11/08,130.7200012,132.7200012,128.9499969,132.6000061,100.0668869,341440600
3/12/08,132.7400055,133.7700043,131.1600037,131.3600006,99.1311264,229161100
3/13/08,129.6100006,132.6399994,128.6000061,131.6499939,99.3500061,351504200
3/14/08,132.7700043,132.8099976,127.7799988,129.6100006,97.81047058,484687800
3/17/08,126.5699997,129.2599945,126.0699997,128.3000031,96.82189178,405311100
3/18/08,130.6199951,133.6900024,129.9799957,133.6300049,100.8442001,334416600
3/19/08,134.1399994,134.6499939,130.0399933,130.3200073,98.34631348,345971600
3/20/08,130.0500031,132.9100037,129.2599945,132.0800018,100.1679382,245320700
3/24/08,133.3099976,135.8099976,133.2400055,134.7200012,102.1700668,208977300
3/25/08,134.8600006,135.5500031,133.7700043,134.8500061,102.2686768,192947200
3/26/08,134.4600067,135.0899963,133.1100006,133.1999969,101.0173264,196934300
3/27/08,134.1999969,134.4400024,132.3600006,132.7799988,100.6987839,225153200
3/28/08,132.9900055,133.3600006,131.0599976,131.5099945,99.73566437,180896100
3/31/08,131.2899933,132.7299957,131.0899963,131.9700012,100.0845108,166692100
4/1/08,133.6100006,136.8399963,133.5099945,136.6100006,103.6034164,254547300
4/2/08,137.0500031,137.6699982,135.9799957,136.6999969,103.6716766,210910800
4/3/08,135.9600067,137.4400024,135.7100067,137.0399933,103.9295425,175884800
4/4/08,137.1199951,137.9600067,136.1199951,136.8899994,103.8157806,204446800
4/7/08,137.8699951,138.5700073,136.7400055,136.9600067,103.8688889,154245500
4/8/08,136.1900024,136.9199982,135.9499969,136.8200073,103.7627029,148937300
4/9/08,136.6100006,136.8000031,134.8899994,135.8300018,103.0118942,195610600
4/10/08,135.4199982,136.6699982,134.8999939,136.0200043,103.1559753,192967800
4/11/08,134.4900055,135.1199951,133.0099945,133.3800049,101.1538544,222973300
4/14/08,133.1900024,133.5399933,132.5500031,132.9299927,100.8125687,160522000
4/15/08,133.5800018,133.6900024,132.3300018,133.2400055,101.0476532,172389200
4/16/08,134.5399933,136.9100037,134.5200043,136.8500061,103.7854385,189268900
4/17/08,136.0200043,137.25,135.6600037,137.0500031,103.9371109,179665700
4/18/08,138.9400024,139.5599976,138.2599945,138.4799957,105.0216217,218530600
4/21/08,138.2299957,138.9799957,137.8500061,138.5500031,105.0746613,118587400
4/22/08,138.1900024,138.3099976,136.8999939,137.9400024,104.6121063,162166000
4/23/08,138.0899963,138.7799988,137.1199951,137.7200012,104.4452362,193309000
4/24/08,138.0800018,139.7400055,137.0399933,138.3200073,104.9002914,229381300
4/25/08,139.3999939,139.8899994,137.9100037,139.6000061,105.8709869,190788100
4/28/08,139.8800049,140.25,139.3800049,139.6300049,105.8937988,105610200
4/29/08,139.3899994,139.7299957,138.6100006,139.0800018,105.4766922,125514100
4/30/08,139.2899933,140.5899963,138.2599945,138.2599945,104.854744,208395900
5/1/08,138.3800049,141.1199951,138.2700043,141.1199951,107.0237579,187279500
5/2/08,142.3399963,142.3699951,140.5599976,141.5099945,107.3195114,181585500
5/5/08,141.0500031,141.6100006,140.4100037,140.8300018,106.8038177,118504500
5/6/08,140.0200043,142.1999969,139.6900024,142.0500031,107.7290878,179339800
5/7/08,141.8899994,142.0399933,139.1300049,139.5200043,105.8103561,199267300
5/8/08,139.7400055,140.3200073,138.9799957,139.1600037,105.5373688,178321200
5/9/08,138.6000061,139.3899994,138.4499969,138.8999939,105.3401337,152588200
5/12/08,139.25,140.5599976,138.7299957,140.4600067,106.5232544,147865900
5/13/08,140.8000031,140.8899994,139.7299957,140.4799957,106.5383911,159132200
5/14/08,141.0700073,142.1999969,140.4600067,140.7700043,106.7583084,181910800
5/15/08,141.0399933,142.6300049,140.8300018,142.5299988,108.0931168,166927000
5/16/08,142.8600006,142.8699951,141.6100006,142.6600037,108.1917114,204236800
5/19/08,142.8099976,144.3000031,142.3000031,143.0500031,108.487442,165664400
5/20/08,142.2700043,142.3399963,141,141.8899994,107.6077194,178552100
5/21/08,141.8099976,142.1199951,139,139.4900055,105.7876129,252724800
5/22/08,139.4299927,140.1699982,139,139.5099945,105.8027725,170820400
5/23/08,139.0500031,139.6600037,137.5200043,137.6399994,104.3845596,181376400
5/27/08,137.8000031,139,137.5299988,138.6600037,105.1581573,168322900
5/28/08,139.1699982,140,138,139.3000031,105.6434937,181288100
5/29/08,139.1300049,140.9299927,139.0800018,140,106.1743393,173927200
5/30/08,140.4700012,140.7400055,139.9400024,140.3500061,106.439827,117362000
6/2/08,139.8300018,139.8600006,138,138.8999939,105.3401337,181069900
6/3/08,139.3000031,139.6199951,137.2299957,138.0899963,104.725853,271965700
6/4/08,137.6999969,139.1600037,137.4600067,138.0200043,104.67276,246637700
6/5/08,138.5800018,140.8899994,138.3200073,140.7799988,106.7659149,237867100
6/6/08,139.5500031,139.8000031,136.2200012,136.2899933,103.3607254,384276300
6/9/08,136.8600006,137.5,135.4100037,136.6199951,103.6110229,228263900
6/10/08,135.6699982,137.1000061,135.3500061,135.9400024,103.095314,260234900
6/11/08,135.9700012,136.2599945,133.9299927,133.9400024,101.5785294,283890100
6/12/08,134.6000061,135.8699951,133.5200043,134.4499969,101.9653091,252791800
6/13/08,135.1699982,136.5200043,134.4199982,136.1499939,103.2545853,244726900
6/16/08,135.5500031,136.9299927,135.4600067,136.2299957,103.3152466,185832500
6/17/08,137.0700073,137.1199951,135.3699951,135.5700073,102.8147125,191707700
6/18/08,134.6900024,135.5200043,133.7100067,134.25,101.8136215,265893000
6/19/08,134.1499939,135.2400055,133.5,134.4199982,101.942543,304204900
6/20/08,132.8399963,133.0899963,131.2200012,131.5800018,100.2878723,289275700
6/23/08,132.0899963,132.2299957,131.3200073,131.4499969,100.1887741,165096400
6/24/08,131.0500031,132.4400024,130.1900024,131.1900024,99.99061584,267300600
6/25/08,131.7200012,133.3999939,131.2400055,131.8099976,100.46315,287853900
6/26/08,130.5700073,131.4199982,128.0800018,128.2299957,97.73452759,297775000
6/27/08,128.2799988,128.8600006,127.0400009,127.5299988,97.20104218,303423400
6/30/08,127.8899994,128.9100037,127.3000031,127.9800034,97.54401398,258842600
7/1/08,126.5199966,128.4700012,125.9300003,128.3800049,97.84886169,388622000
7/2/08,128.7899933,129.1600037,125.9499969,126.1800003,96.17208099,288064600
7/3/08,127.1100006,127.1100006,124.9899979,126.3099976,96.27117157,239352500
7/7/08,126.7900009,127.3399963,123.9199982,125.0199966,95.28793335,372427300
7/8/08,124.9899979,127.3899994,124.1999969,127.2399979,96.97998047,375973700
7/9/08,127.5,127.7399979,124.3899994,124.7900009,95.11264038,336729400
7/10/08,124.4300003,125.7900009,123.5800018,125.3000031,95.50137329,436475700
7/11/08,123.9700012,125.9000015,122.4899979,123.8399963,94.38859558,481124600
7/14/08,125.2600021,125.5,122.4000015,122.7200012,93.53491974,322720800
7/15/08,121.8000031,123.4899979,120.0199966,120.9899979,92.21635437,502502500
7/16/08,121.4499969,124.5699997,121.0999985,123.9599991,94.48000336,371642900
7/17/08,125.1399994,126.2600021,124.0899963,125.1999969,95.42514801,375490600
7/18/08,126.1699982,126.4199982,125.1500015,125.9800034,96.01964569,267030100
7/21/08,126.5100021,126.8000031,125.1900024,126.0500031,96.07299805,222863000
7/22/08,125.1500015,127.8000031,124.8499985,127.4800034,97.16292572,296904200
7/23/08,127.8899994,129.1499939,127.5500031,128.1699982,97.68881989,311698400
7/24/08,128.3399963,128.4100037,125.1600037,125.5100021,95.66142273,248634500
